MeSH ID	Tree ID	Name	Description	Comment	Counts [Template Drug]	Color
D006819	C08.007.023.001.001|C16.246.001|C08.010.009.001.001	Hyaline Membrane Disease	A respiratory distress syndrome in newborn infants, usually premature infants with insufficient PULMONARY SURFACTANTS. The disease is characterized by the formation of a HYALINE-like membrane lining the terminal respiratory airspaces (PULMONARY ALVEOLI) and subsequent collapse of the lung (PULMONARY ATELECTASIS).		0	#FFFFFF
D000648	C10.035.001.002|F03.020.001.003|C23.130.001.002	Amnesia, Retrograde	Loss of the ability to recall information that had been previously encoded in memory prior to a specified or approximate point in time. This process may be organic or psychogenic in origin. Organic forms may be associated with CRANIOCEREBRAL TRAUMA; CEREBROVASCULAR ACCIDENTS; SEIZURES; DEMENTIA; and a wide variety of other conditions that impair cerebral function. (From Adams et al., Principles of Neurology, 6th ed, pp426-9)		0	#FFFFFF
D008103	C06.008.015|C23.077.001	Liver Cirrhosis	Liver disease in which the normal microcirculation, the gross vascular anatomy, and the hepatic architecture have been variably destroyed and altered with fibrous septa surrounding regenerated or regenerating parenchymal nodules.		0	#FFFFFF
D001259	C10.024.001|C23.065.001	Ataxia	Impairment of the ability to perform smoothly coordinated voluntary movements. This condition may affect the limbs, trunk, eyes, pharynx, larynx, and other structures. Ataxia may result from impaired sensory or motor function. Sensory ataxia may result from posterior column injury or PERIPHERAL NERVE DISEASES. Motor ataxia may be associated with CEREBELLAR DISEASES; CEREBRAL CORTEX diseases; THALAMIC DISEASES; BASAL GANGLIA DISEASES; injury to the RED NUCLEUS; and other conditions.		0	#FFFFFF
D000087122	C23.128|C10.034	Mania	A state of elevated excitement with over-activity sometimes accompanied with psychotic symptoms (e.g., PSYCHOMOTOR AGITATION, inflated SELF ESTEEM and flight of ideas). It is often associated with mental disorders (e.g., CYCLOTHYMIC DISORDER; and BIPOLAR DISEASES).		0	#FFFFFF
D004169	C01.032.007.001.001	Diphyllobothriasis	Infection with tapeworms of the genus Diphyllobothrium.		0	#FFFFFF
D004673	C20.004.008.002.002|C10.014.001.027.002.002|C10.009.001.002|C10.023.001.002	Encephalomyelitis, Acute Disseminated	An acute or subacute inflammatory process of the CENTRAL NERVOUS SYSTEM characterized histologically by multiple foci of perivascular demyelination. Symptom onset usually occurs several days after an acute viral infection or immunization, but it may coincide with the onset of infection or rarely no antecedent event can be identified. Clinical manifestations include CONFUSION, somnolence, FEVER, nuchal rigidity, and involuntary movements. The illness may progress to COMA and eventually be fatal. (Adams et al., Principles of Neurology, 6th ed, p921)		0	#FFFFFF
D000793	C11.028.001	Angioid Streaks	Small breaks in the elastin-filled tissue of the retina.		0	#FFFFFF
D000077684	C10.049.006.018.006.001|C10.049.006.005	Cauda Equina Syndrome	Compressive lesion affecting the nerve roots of the CAUDA EQUINA (e.g., compression, herniation, inflammation, rupture, or stenosis), which controls the function of the bladder and bowel. Symptoms may include neurological dysfunction of bladder or bowels, loss of sexual sensation and altered sensation or paralysis in the lower extremities.		0	#FFFFFF
D014652	C14.005	Vascular Diseases	Pathological processes involving any of the BLOOD VESSELS in the cardiac or peripheral circulation. They include diseases of ARTERIES; VEINS; and rest of the vasculature system in the body.		0	#FFFFFF
D016113	C17.002.032.001|C16.151.001|C17.002.031|C17.002.039.005.001|C16.150	Ichthyosiform Erythroderma, Congenital	Designation for several severe forms of ichthyosis, present at birth, that are characterized by hyperkeratotic scaling. Infants may be born encased in a collodion membrane which begins shedding within 24 hours. This is followed in about two weeks by persistent generalized scaling. The forms include bullous (HYPERKERATOSIS, EPIDERMOLYTIC), non-bullous (ICHTHYOSIS, LAMELLAR), wet type, and dry type.		0	#FFFFFF
D003193	F03.026.003	Compulsive Personality Disorder	Disorder characterized by an emotionally constricted manner that is unduly conventional, serious, formal, and stingy, by preoccupation with trivial details, rules, order, organization, schedules, and lists, by stubborn insistence on having things one's own way without regard for the effects on others, by poor interpersonal relationships, and by indecisiveness due to fear of making mistakes.		0	#FFFFFF
D015212	C06.005.002.010|C06.005.004.009	Inflammatory Bowel Diseases	Chronic, non-specific inflammation of the GASTROINTESTINAL TRACT. Etiology may be genetic or environmental. This term includes CROHN DISEASE and ULCERATIVE COLITIS.		0	#FFFFFF
D005499	C17.002.027.001	Folliculitis	Inflammation of follicles, primarily hair follicles.		0	#FFFFFF
D015867	C11.031.004.002	Uveitis, Intermediate	Inflammation of the pars plana, ciliary body, and adjacent structures.		0	#FFFFFF
D004891	C01.005.001.014.015.001|C17.002.075.003.015.001|C17.002.020.003|C17.001.018.001|C17.002.053.001|C01.042.004.015.001	Erythema Induratum	A type of panniculitis characterized histologically by the presence of granulomas, vasculitis, and necrosis. It is traditionally considered to be the tuberculous counterpart of nodular vasculitis, but is now known to occur without tuberculous precedent. It is seen most commonly in adolescent and menopausal women, is initiated or exacerbated by cold weather, and typically presents as one or more recurrent erythrocyanotic nodules or plaques on the calves. The nodules may progress to form indurations, ulcerations, and scars.		0	#FFFFFF
D019150	C10.014.001.028	Neuroaxonal Dystrophies	A nonspecific term referring both to the pathologic finding of swelling of distal portions of axons in the brain and to disorders which feature this finding. Neuroaxonal dystrophy is seen in various genetic diseases, vitamin deficiencies, and aging. Infantile neuroaxonal dystrophy is an autosomal recessive disease characterized by arrested psychomotor development at 6 months to 2 years of age, ataxia, brain stem dysfunction, and quadriparesis. Juvenile and adult forms also occur. Pathologic findings include brain atrophy and widespread accumulation of axonal spheroids throughout the neuroaxis, peripheral nerves, and dental pulp. (From Davis & Robertson, Textbook of Neuropathology, 2nd ed, p927)		0	#FFFFFF
D052456	C18.037.001|C18.046.010.001|C16.147.001|C18.046.002.002.001	Hypoalphalipoproteinemias	Conditions with abnormally low levels of ALPHA-LIPOPROTEINS (high-density lipoproteins) in the blood. Hypoalphalipoproteinemia can be associated with mutations in genes encoding APOLIPOPROTEIN A-I; LECITHIN CHOLESTEROL ACYLTRANSFERASE; and ATP-BINDING CASSETTE TRANSPORTERS.		0	#FFFFFF
D004899	C15.001.006|C20.009|C16.090|C16.097.002|C12.004.006.002	Erythroblastosis, Fetal	A condition characterized by the abnormal presence of ERYTHROBLASTS in the circulation of the FETUS or NEWBORNS. It is a disorder due to BLOOD GROUP INCOMPATIBILITY, such as the maternal alloimmunization by fetal antigen RH FACTORS leading to HEMOLYSIS of ERYTHROCYTES, hemolytic anemia (ANEMIA, HEMOLYTIC), general edema (HYDROPS FETALIS), and SEVERE JAUNDICE IN NEWBORN.		0	#FFFFFF
D000089183	C05.003.018.009.002.002.003|C05.018.003.012.002.003|C05.018.001.001	Axial Spondyloarthritis	A spectrum of chronic inflammatory conditions affecting the axial joints (e.g., SPINE), characterized by pain, stiffness of joints (ANKYLOSIS), reduced mobility and inflammation. When joint inflammation and damage are visible on regular X-rays it is called ANKYLOSING SPONDYLITIS; otherwise it is referred to as NON-RADIOGRAPHIC AXIAL SPONDYLOARTHRITIS. HLA-B27 ANTIGEN is a biomarker and IL-23/IL-17 pathway a potential therapeutic target for axial and other related spondyloarthritis.		0	#FFFFFF
D016459	C01.035|C23.176	Prosthesis-Related Infections	Infections resulting from the implantation of prosthetic devices. The infections may be acquired from intraoperative contamination (early) or hematogenously acquired from other sites (late).		0	#FFFFFF
D018512	C01.032.012|C23.111.008.002.004	Parasitemia	The presence of parasites (especially malarial parasites) in the blood. (Dorland, 27th ed)		0	#FFFFFF
D020828	C10.053.005|C23.159.006	Pseudobulbar Palsy	A syndrome characterized by DYSARTHRIA, dysphagia, dysphonia, impairment of voluntary movements of tongue and facial muscles, and emotional lability. This condition is caused by diseases that affect the motor fibers that travel from the cerebral cortex to the lower BRAIN STEM (i.e., corticobulbar tracts); including MULTIPLE SCLEROSIS; MOTOR NEURON DISEASE; and CEREBROVASCULAR DISORDERS. (From Adams et al., Principles of Neurology, 6th ed, p489)		0	#FFFFFF
D057774	C10.010.004.004|C14.005.020.002	Post-Exercise Hypotension	Transient reduction in blood pressure levels immediately after exercises that lasts 2-12 hours. The reduction varies but is typically 5-20 mm Hg when compared to pre-exercise levels. It exists both in normotensive and hypertensive individuals and may play a role in excercise related PHYSIOLOGIC ADAPTATION.		0	#FFFFFF
D054363	C04.061.003.002.003|C04.034.002.013.006.001	Solitary Fibrous Tumor, Pleural	A rare neoplasm, usually benign, derived from mesenchymal fibroblasts located in the submesothelial lining of the PLEURA. It spite of its various synonyms, it has no features of mesothelial cells and is not related to malignant MESOTHELIOMA or asbestos exposure.		0	#FFFFFF
D004541	C14.003.012.012|C16.043.003.014|C14.001.003.014	Eisenmenger Complex	A condition associated with VENTRICULAR SEPTAL DEFECT and other congenital heart defects that allow the mixing of pulmonary and systemic circulation, increase blood flow into the lung, and subsequent responses to low oxygen in blood. This complex is characterized by progressive PULMONARY HYPERTENSION; HYPERTROPHY of the RIGHT VENTRICLE; CYANOSIS; and ERYTHROCYTOSIS.		0	#FFFFFF
D002653	F03.021.003	Child Behavior Disorders	Disturbances considered to be pathological based on age and stage appropriateness, e.g., conduct disturbances and anaclitic depression. This concept does not include psychoneuroses, psychoses, or personality disorders with fixed patterns.		0	#FFFFFF
D007003	C18.021.005	Hypoglycemia	A syndrome of abnormally low BLOOD GLUCOSE level. Clinical hypoglycemia has diverse etiologies. Severe hypoglycemia eventually lead to glucose deprivation of the CENTRAL NERVOUS SYSTEM resulting in HUNGER; SWEATING; PARESTHESIA; impaired mental function; SEIZURES; COMA; and even DEATH.		0	#FFFFFF
D000075562	C23.042|C10.017	Charles Bonnet Syndrome	Repetitive visual hallucinations experienced mostly by elderly with diminished visual acuity or visual field loss, with awareness of the fictional nature of their hallucinations. It is not associated with delusions and other sensory hallucinations.		0	#FFFFFF
D009808	C04.047	Odontogenic Tumors	Neoplasms produced from tooth-forming tissues.		0	#FFFFFF
D020758	C14.005.033|C10.014.007.010	Spinal Cord Vascular Diseases	Pathological processes involving any of the BLOOD VESSELS feeding the SPINAL CORD, such as the anterior and paired posterior spinal arteries or their many branches. Disease processes may include ATHEROSCLEROSIS; EMBOLISM; and ARTERIOVENOUS MALFORMATIONS leading to ISCHEMIA or HEMORRHAGE into the spinal cord (hematomyelia).		0	#FFFFFF
D018589	C23.159.002|C06.005.006.008	Gastroparesis	Chronic delayed gastric emptying. Gastroparesis may be caused by motor dysfunction or paralysis of STOMACH muscles or may be associated with other systemic diseases such as DIABETES MELLITUS.		0	#FFFFFF
D051359	C15.002.001.003.003	Lymphohistiocytosis, Hemophagocytic	A group of related disorders characterized by LYMPHOCYTOSIS; HISTIOCYTOSIS; and hemophagocytosis. The two major forms are familial and reactive.		0	#FFFFFF
D008207	C04.043.004.002|C23.148.004.002	Lymphatic Metastasis	Transfer of a neoplasm from its primary site to lymph nodes or to distant parts of the body by way of the lymphatic system.		0	#FFFFFF
D002544	C23.147.003.001.002|C14.005.010.002.001.002|C10.014.001.014.012.001.002|C10.014.001.014.002.001.002|C14.005.010.011.001.002|C23.115.002.001.002	Cerebral Infarction	The formation of an area of NECROSIS in the CEREBRUM caused by an insufficiency of arterial or venous blood flow. Infarcts of the cerebrum are generally classified by hemisphere (i.e., left vs. right), lobe (e.g., frontal lobe infarction), arterial distribution (e.g., INFARCTION, ANTERIOR CEREBRAL ARTERY), and etiology (e.g., embolic infarction).		0	#FFFFFF
D009450	C17.002.010.011|C17.002.074.006	Neurodermatitis	An extremely variable eczematous skin disease that is presumed to be a response to prolonged vigorous scratching, rubbing, or pinching to relieve intense pruritus. It varies in intensity, severity, course, and morphologic expression in different individuals. Neurodermatitis is believed by some to be psychogenic. The circumscribed or localized form is often referred to as lichen simplex chronicus.		0	#FFFFFF
D009190	C15.001.005.003	Myelodysplastic Syndromes	Clonal hematopoietic stem cell disorders characterized by dysplasia in one or more hematopoietic cell lineages. They predominantly affect patients over 60, are considered preleukemic conditions, and have high probability of transformation into ACUTE MYELOID LEUKEMIA.		0	#FFFFFF
