ATC code	Level	Label	Comment	Counts [COVID-19 drugs]	Color
N05AG01	5	fluspirilene		0	#FFFFFF
N05AE02	5	molindone		0	#FFFFFF
G01AF19	5	sertaconazole		0	#FFFFFF
R06AA52	5	diphenhydramine, combinations		0	#FFFFFF
H02AB08	5	triamcinolone		0	#FFFFFF
S01HA05	5	procaine		0	#FFFFFF
C09AA01	5	captopril		0	#FFFFFF
R05DB09	5	oxeladin		0	#FFFFFF
N05CA11	5	heptabarbital		0	#FFFFFF
C01EB22	5	meldonium		0	#FFFFFF
M01AX17	5	nimesulide		0	#FFFFFF
M04AC02	5	cinchophen		0	#FFFFFF
G01AF02	5	clotrimazole		0	#FFFFFF
J07AM01	5	tetanus toxoid		0	#FFFFFF
A14AA09	5	norethandrolone		0	#FFFFFF
R03AC05	5	rimiterol		0	#FFFFFF
J05AX18	5	letermovir		0	#FFFFFF
M03AB01	5	suxamethonium		0	#FFFFFF
N06BA02	5	dexamfetamine		0	#FFFFFF
G02CB01	5	bromocriptine		0	#FFFFFF
A06AD12	5	lactitol		0	#FFFFFF
N06AX13	5	medifoxamine		0	#FFFFFF
G02CB05	5	metergoline		0	#FFFFFF
L01EF01	5	palbociclib		0	#FFFFFF
N05AL02	5	sultopride		0	#FFFFFF
N03AE01	5	clonazepam		0	#FFFFFF
A01AB09	5	miconazole		0	#FFFFFF
R02AA18	5	hexamidine		0	#FFFFFF
M01AE04	5	fenoprofen		0	#FFFFFF
J05AF13	5	tenofovir alafenamide		0	#FFFFFF
N05BX01	5	mephenoxalone		0	#FFFFFF
M03BX05	5	thiocolchicoside		0	#FFFFFF
R06AC02	5	histapyrrodine		0	#FFFFFF
H02AB17	5	cortivazol		0	#FFFFFF
G02AB03	5	ergometrine		0	#FFFFFF
J01DC10	5	cefprozil		0	#FFFFFF
D01AC09	5	sulconazole		0	#FFFFFF
N07AA03	5	distigmine		0	#FFFFFF
J01MA22	5	tosufloxacin		0	#FFFFFF
R03DA06	5	etamiphylline		0	#FFFFFF
S03AA06	5	gentamicin		0	#FFFFFF
C07AA05	5	propranolol		0	#FFFFFF
M05BA05	5	tiludronic acid		0	#FFFFFF
L04AC15	5	sirukumab		0	#FFFFFF
A06AA01	5	liquid paraffin		0	#FFFFFF
C01DX02	5	prenylamine		0	#FFFFFF
L01EE01	5	trametinib		0	#FFFFFF
N06BC02	5	propentofylline		0	#FFFFFF
S01AD02	5	trifluridine		0	#FFFFFF
L01EX17	5	capmatinib		0	#FFFFFF
R07AB53	5	pentetrazol, combinations		0	#FFFFFF
J07AM52	5	tetanus toxoid, combinations with tetanus immunoglobulin		0	#FFFFFF
M04AA02	5	tisopurine		0	#FFFFFF
C01EB06	5	fosfocreatine		0	#FFFFFF
A03AX01	5	fenpiprane		0	#FFFFFF
L04AX03	5	methotrexate		0	#FFFFFF
C05BB05	5	phenol		0	#FFFFFF
L01XX69	5	lurbinectedin		0	#FFFFFF
G03AC02	5	lynestrenol		0	#FFFFFF
N07XX12	5	patisiran		0	#FFFFFF
R06AC01	5	mepyramine		0	#FFFFFF
S01BC01	5	indometacin		0	#FFFFFF
N02BA75	5	salicylamide, combinations with psycholeptics		0	#FFFFFF
M01AE12	5	oxaprozin		0	#FFFFFF
N02BA01	5	acetylsalicylic acid		0	#FFFFFF
J05AF10	5	entecavir		0	#FFFFFF
C01CE02	5	milrinone		0	#FFFFFF
L01DB01	5	doxorubicin		0	#FFFFFF
J01CR04	5	sultamicillin		0	#FFFFFF
J05AG04	5	etravirine		0	#FFFFFF
G03CC03	5	methallenestril		0	#FFFFFF
A02AD02	5	magaldrate		0	#FFFFFF
C01DX11	5	trapidil		0	#FFFFFF
L04AA19	5	gusperimus		0	#FFFFFF
L01XX03	5	altretamine		0	#FFFFFF
N02CA04	5	methysergide		0	#FFFFFF
N02BA11	5	diflunisal		0	#FFFFFF
S01XA04	5	potassium iodide		0	#FFFFFF
D10AB01	5	bithionol		0	#FFFFFF
G02AB01	5	methylergometrine		0	#FFFFFF
L01EB04	5	osimertinib		0	#FFFFFF
R06AX53	5	thenalidine, combinations		0	#FFFFFF
V08AB03	5	ioxaglic acid		0	#FFFFFF
L04AB06	5	golimumab		0	#FFFFFF
L01BA04	5	pemetrexed		0	#FFFFFF
M01AB07	5	bumadizone		0	#FFFFFF
A06AD65	5	macrogol, combinations		0	#FFFFFF
R06AB54	5	chlorphenamine, combinations		0	#FFFFFF
A10AD05	5	insulin aspart		0	#FFFFFF
P03BA01	5	cyfluthrin		0	#FFFFFF
G02CB04	5	quinagolide		0	#FFFFFF
N02CX05	5	dimetotiazine		0	#FFFFFF
R01BA53	5	phenylephrine, combinations		0	#FFFFFF
D10AF52	5	erythromycin, combinations		0	#FFFFFF
M09AB03	5	bromelains		0	#FFFFFF
A01AD06	5	adrenalone		0	#FFFFFF
A03AX05	5	fenoverine		0	#FFFFFF
S02AA02	5	nitrofural		0	#FFFFFF
B02BX07	5	lusutrombopag		0	#FFFFFF
G04BE02	5	papaverine		0	#FFFFFF
A12CD01	5	sodium fluoride		0	#FFFFFF
S01EX01	5	guanethidine		0	#FFFFFF
H01BB01	5	demoxytocin		0	#FFFFFF
D01AC03	5	econazole		0	#FFFFFF
A03AE01	5	alosetron		0	#FFFFFF
D06AX11	5	rifaximin		0	#FFFFFF
A02BC53	5	lansoprazole, combinations		0	#FFFFFF
R03DA74	5	theophylline, combinations with psycholeptics		0	#FFFFFF
N02CC06	5	eletriptan		0	#FFFFFF
B05CA05	5	taurolidine		0	#FFFFFF
H01BA05	5	ornipressin		0	#FFFFFF
J04AK02	5	ethambutol		0	#FFFFFF
J01DC03	5	cefamandole		0	#FFFFFF
V04CC01	5	sorbitol		0	#FFFFFF
R06AD01	5	alimemazine		0	#FFFFFF
D07AC18	5	prednicarbate		0	#FFFFFF
M01AE11	5	tiaprofenic acid		0	#FFFFFF
P03AX03	5	malathion		0	#FFFFFF
R01AC07	5	nedocromil		0	#FFFFFF
C07AA12	5	nadolol		0	#FFFFFF
A02BA08	5	lafutidine		0	#FFFFFF
J01XX12	5	lefamulin		0	#FFFFFF
A07AA04	5	streptomycin		0	#FFFFFF
G01AA51	5	nystatin, combinations		0	#FFFFFF
N05AC02	5	thioridazine		0	#FFFFFF
L01EX16	5	erdafitinib		0	#FFFFFF
D04AB04	5	benzocaine		0	#FFFFFF
A11DA01	5	thiamine (vit B1)		0	#FFFFFF
H05AA04	5	abaloparatide		0	#FFFFFF
J01AA06	5	oxytetracycline		0	#FFFFFF
J01CA04	5	amoxicillin		0	#FFFFFF
G03BB01	5	mesterolone		0	#FFFFFF
S01AX10	5	sodium propionate		0	#FFFFFF
B01AC25	5	cangrelor		0	#FFFFFF
J01CA02	5	pivampicillin		0	#FFFFFF
P01AR02	5	difetarsone		0	#FFFFFF
D06BA02	5	sulfathiazole		0	#FFFFFF
C04AE04	5	dihydroergocristine		0	#FFFFFF
A10BG01	5	troglitazone		0	#FFFFFF
M01CB05	5	aurotioprol		0	#FFFFFF
N05AB02	5	fluphenazine		0	#FFFFFF
J01DD14	5	ceftibuten		0	#FFFFFF
R05CB01	5	acetylcysteine		0	#FFFFFF
A08AA04	5	dexfenfluramine		0	#FFFFFF
J05AG05	5	rilpivirine		0	#FFFFFF
H05BX04	5	etelcalcetide		0	#FFFFFF
V03AF02	5	dexrazoxane		0	#FFFFFF
R06AE51	5	buclizine, combinations		0	#FFFFFF
R02AD02	5	lidocaine		0	#FFFFFF
C01DA55	5	pentaerithrityl tetranitrate, combinations		0	#FFFFFF
N06AA15	5	butriptyline		0	#FFFFFF
R02AA17	5	cetrimonium		0	#FFFFFF
S01AA16	5	rifamycin		0	#FFFFFF
D08AK03	5	mercuric chloride		0	#FFFFFF
N06BX21	5	tetramethylglycoluril		0	#FFFFFF
L01EX09	5	nintedanib		0	#FFFFFF
J04BA01	5	clofazimine		0	#FFFFFF
A11CC02	5	dihydrotachysterol		0	#FFFFFF
N05AX16	5	brexpiprazole		0	#FFFFFF
L04AX04	5	lenalidomide		0	#FFFFFF
D10AF02	5	erythromycin		0	#FFFFFF
G03BA02	5	methyltestosterone		0	#FFFFFF
L01BC59	5	trifluridine, combinations		0	#FFFFFF
A01AC03	5	hydrocortisone		0	#FFFFFF
M05BC02	5	eptotermin alfa		0	#FFFFFF
J01MA11	5	grepafloxacin		0	#FFFFFF
J01MA16	5	gatifloxacin		0	#FFFFFF
J01ED08	5	sulfaphenazole		0	#FFFFFF
C02CC06	5	guanazodine		0	#FFFFFF
J01MB01	5	rosoxacin		0	#FFFFFF
A11HA06	5	pyridoxal phosphate		0	#FFFFFF
B05BA01	5	amino acids		0	#FFFFFF
A12BA51	5	potassium chloride, combinations		0	#FFFFFF
V04CK02	5	pancreozymin (cholecystokinin)		0	#FFFFFF
N03AC03	5	ethadione		0	#FFFFFF
J04AB30	5	capreomycin		0	#FFFFFF
D07AC05	5	fluocortolone		0	#FFFFFF
V04CH30	5	aminohippuric acid		0	#FFFFFF
N04AA01	5	trihexyphenidyl		0	#FFFFFF
S01XA18	5	ciclosporin		0	#FFFFFF
B01AA11	5	tioclomarol		0	#FFFFFF
J01EC02	5	sulfadiazine		0	#FFFFFF
R03CC06	5	isoetarine		0	#FFFFFF
C05CA01	5	rutoside		0	#FFFFFF
L01EA02	5	dasatinib		0	#FFFFFF
D01AC15	5	fluconazole		0	#FFFFFF
J05AH01	5	zanamivir		0	#FFFFFF
D05AX04	5	tacalcitol		0	#FFFFFF
D10AD02	5	retinol		0	#FFFFFF
M03BX02	5	tizanidine		0	#FFFFFF
G03GA05	5	follitropin alfa		0	#FFFFFF
A02BC02	5	pantoprazole		0	#FFFFFF
S01BA02	5	hydrocortisone		0	#FFFFFF
L01XX51	5	talimogene laherparepvec		0	#FFFFFF
L01EH02	5	neratinib		0	#FFFFFF
N07XX14	5	edaravone		0	#FFFFFF
L01BB03	5	tioguanine		0	#FFFFFF
J01MA18	5	pazufloxacin		0	#FFFFFF
J01GB11	5	isepamicin		0	#FFFFFF
G01AC06	5	broxyquinoline		0	#FFFFFF
J01DC05	5	cefotetan		0	#FFFFFF
M03BA72	5	carisoprodol, combinations with psycholeptics		0	#FFFFFF
N03AG02	5	valpromide		0	#FFFFFF
R01BA52	5	pseudoephedrine, combinations		0	#FFFFFF
N06DA02	5	donepezil		0	#FFFFFF
C04AB02	5	tolazoline		0	#FFFFFF
R06AB04	5	chlorphenamine		0	#FFFFFF
P01BA07	5	tafenoquine		0	#FFFFFF
S01AX14	5	dibrompropamidine		0	#FFFFFF
C10AB09	5	etofibrate		0	#FFFFFF
A16AX06	5	miglustat		0	#FFFFFF
J01EC03	5	sulfamoxole		0	#FFFFFF
C05CA04	5	troxerutin		0	#FFFFFF
C03DA01	5	spironolactone		0	#FFFFFF
S01EX02	5	dapiprazole		0	#FFFFFF
A12CC04	5	magnesium citrate		0	#FFFFFF
D06BB03	5	aciclovir		0	#FFFFFF
L04AA26	5	belimumab		0	#FFFFFF
M01AB17	5	bufexamac		0	#FFFFFF
P02DA01	5	niclosamide		0	#FFFFFF
S01GA56	5	oxedrine, combinations		0	#FFFFFF
N05CA10	5	cyclobarbital		0	#FFFFFF
J05AX29	5	fostemsavir		0	#FFFFFF
J01XX09	5	daptomycin		0	#FFFFFF
A07AA06	5	paromomycin		0	#FFFFFF
C02AC06	5	rilmenidine		0	#FFFFFF
R01AD02	5	prednisolone		0	#FFFFFF
A01AD08	5	becaplermin		0	#FFFFFF
C10AD03	5	nicofuranose		0	#FFFFFF
S01ED02	5	betaxolol		0	#FFFFFF
G02CB06	5	terguride		0	#FFFFFF
P02CA03	5	albendazole		0	#FFFFFF
J01AA11	5	clomocycline		0	#FFFFFF
N01BB54	5	prilocaine, combinations		0	#FFFFFF
N04AA02	5	biperiden		0	#FFFFFF
C02CC07	5	guanoxabenz		0	#FFFFFF
M01AE14	5	dexibuprofen		0	#FFFFFF
L04AC01	5	daclizumab		0	#FFFFFF
P03AC52	5	bioallethrin, combinations		0	#FFFFFF
A03AA07	5	dicycloverine		0	#FFFFFF
D01AE01	5	bromochlorosalicylanilide		0	#FFFFFF
G04BD12	5	mirabegron		0	#FFFFFF
V04CC04	5	ceruletide		0	#FFFFFF
A03AD30	5	moxaverine		0	#FFFFFF
A07DA06	5	eluxadoline		0	#FFFFFF
H02AB12	5	rimexolone		0	#FFFFFF
N05CC01	5	chloral hydrate		0	#FFFFFF
S01EB07	5	fluostigmine		0	#FFFFFF
S01EA04	5	clonidine		0	#FFFFFF
N02BE53	5	phenacetin, combinations excl. psycholeptics		0	#FFFFFF
N02AC03	5	piritramide		0	#FFFFFF
A02BA03	5	famotidine		0	#FFFFFF
P02BX01	5	bithionol		0	#FFFFFF
S03AA01	5	neomycin		0	#FFFFFF
J01CE05	5	pheneticillin		0	#FFFFFF
A06AH05	5	naldemedine		0	#FFFFFF
L01XC36	5	enfortumab vedotin		0	#FFFFFF
N03AX07	5	phenacemide		0	#FFFFFF
J01DC04	5	cefaclor		0	#FFFFFF
R03DA04	5	theophylline		0	#FFFFFF
S01XA10	5	inosine		0	#FFFFFF
R03DA08	5	bamifylline		0	#FFFFFF
G03XC02	5	bazedoxifene		0	#FFFFFF
V03AB09	5	dimercaprol		0	#FFFFFF
L01BB04	5	cladribine		0	#FFFFFF
M04AA03	5	febuxostat		0	#FFFFFF
P01AC02	5	clefamide		0	#FFFFFF
J01EB04	5	sulfapyridine		0	#FFFFFF
C02DG01	5	pinacidil		0	#FFFFFF
S01GX01	5	cromoglicic acid		0	#FFFFFF
H03BB01	5	carbimazole		0	#FFFFFF
L01AG01	5	etoglucid		0	#FFFFFF
H01AC03	5	mecasermin		0	#FFFFFF
J02AB02	5	ketoconazole		0	#FFFFFF
A06AC06	5	methylcellulose		0	#FFFFFF
D01AC05	5	isoconazole		0	#FFFFFF
S01XA11	5	nandrolone		0	#FFFFFF
P01AA01	5	broxyquinoline		0	#FFFFFF
S01EA02	5	dipivefrine		0	#FFFFFF
C09XA01	5	remikiren		0	#FFFFFF
M03AA01	5	alcuronium		0	#FFFFFF
C01BD04	5	dofetilide		0	#FFFFFF
P01AB07	5	secnidazole		0	#FFFFFF
P01AB06	5	nimorazole		0	#FFFFFF
C03CX01	5	etozolin		0	#FFFFFF
A10AE06	5	insulin degludec		0	#FFFFFF
N05BB01	5	hydroxyzine		0	#FFFFFF
A07AX03	5	nifuroxazide		0	#FFFFFF
D05AX02	5	calcipotriol		0	#FFFFFF
J01DD02	5	ceftazidime		0	#FFFFFF
B05XA02	5	sodium bicarbonate		0	#FFFFFF
J05AE02	5	indinavir		0	#FFFFFF
L01XA03	5	oxaliplatin		0	#FFFFFF
S02AA13	5	miconazole		0	#FFFFFF
L03AB09	5	interferon alfacon-1		0	#FFFFFF
N01BB58	5	articaine, combinations		0	#FFFFFF
N02BG09	5	methoxyflurane		0	#FFFFFF
V08AB02	5	iohexol		0	#FFFFFF
A01AB02	5	hydrogen peroxide		0	#FFFFFF
B01AC16	5	eptifibatide		0	#FFFFFF
J01MB05	5	oxolinic acid		0	#FFFFFF
C04AX10	5	moxisylyte		0	#FFFFFF
C01DA58	5	isosorbide dinitrate, combinations		0	#FFFFFF
N04BC01	5	bromocriptine		0	#FFFFFF
N02BG11	5	mirogabalin		0	#FFFFFF
J01MB03	5	piromidic acid		0	#FFFFFF
P01AB04	5	azanidazole		0	#FFFFFF
N05AL03	5	tiapride		0	#FFFFFF
N07BC51	5	buprenorphine, combinations		0	#FFFFFF
C03AA03	5	hydrochlorothiazide		0	#FFFFFF
A08AA07	5	cathine		0	#FFFFFF
M02AB01	5	capsaicin		0	#FFFFFF
M09AX10	5	risdiplam		0	#FFFFFF
R01AB07	5	oxymetazoline		0	#FFFFFF
A10BB05	5	tolazamide		0	#FFFFFF
N02BA77	5	ethenzamide, combinations with psycholeptics		0	#FFFFFF
M03AA02	5	tubocurarine		0	#FFFFFF
D08AX05	5	isopropanol		0	#FFFFFF
M02AA11	5	bendazac		0	#FFFFFF
C01DA38	5	tenitramine		0	#FFFFFF
J02AA01	5	amphotericin B		0	#FFFFFF
M01AG02	5	tolfenamic acid		0	#FFFFFF
B03AB03	5	sodium feredetate		0	#FFFFFF
C10AX08	5	policosanol		0	#FFFFFF
A04AD04	5	chlorobutanol		0	#FFFFFF
S01KX01	5	chymotrypsin		0	#FFFFFF
J01DI01	5	ceftobiprole medocaril		0	#FFFFFF
S01GA52	5	tetryzoline, combinations		0	#FFFFFF
N02BA51	5	acetylsalicylic acid, combinations excl. psycholeptics		0	#FFFFFF
D08AX01	5	hydrogen peroxide		0	#FFFFFF
N02BB71	5	phenazone, combinations with psycholeptics		0	#FFFFFF
D10AF51	5	clindamycin, combinations		0	#FFFFFF
G04BA03	5	calcium chloride		0	#FFFFFF
A03BB02	5	methylatropine		0	#FFFFFF
D07AC04	5	fluocinolone acetonide		0	#FFFFFF
A04AA04	5	dolasetron		0	#FFFFFF
C07AB03	5	atenolol		0	#FFFFFF
G02AD03	5	gemeprost		0	#FFFFFF
N02AA02	5	opium		0	#FFFFFF
H02AB14	5	cloprednol		0	#FFFFFF
N05AF01	5	flupentixol		0	#FFFFFF
M03BX04	5	tolperisone		0	#FFFFFF
A03AX08	5	alverine		0	#FFFFFF
G01AA10	5	clindamycin		0	#FFFFFF
N02BB03	5	aminophenazone		0	#FFFFFF
V03AB33	5	hydroxocobalamin		0	#FFFFFF
M01AB03	5	tolmetin		0	#FFFFFF
G03DB04	5	nomegestrol		0	#FFFFFF
D03AX12	5	trolamine		0	#FFFFFF
N02BB74	5	propyphenazone, combinations with psycholeptics		0	#FFFFFF
P03AB01	5	clofenotane		0	#FFFFFF
R02AA15	5	povidone-iodine		0	#FFFFFF
L04AA42	5	siponimod		0	#FFFFFF
L04AD01	5	ciclosporin		0	#FFFFFF
B01AC23	5	cilostazol		0	#FFFFFF
V08CA06	5	gadoversetamide		0	#FFFFFF
D04AA03	5	thenalidine		0	#FFFFFF
C04AX07	5	vincamine		0	#FFFFFF
L01XC02	5	rituximab		0	#FFFFFF
D07XB01	5	flumetasone		0	#FFFFFF
C03AA01	5	bendroflumethiazide		0	#FFFFFF
N05BC03	5	emylcamate		0	#FFFFFF
R03DX05	5	omalizumab		0	#FFFFFF
P01BB01	5	proguanil		0	#FFFFFF
S01AA27	5	cefuroxime		0	#FFFFFF
D05BA02	5	methoxsalen		0	#FFFFFF
B01AE05	5	ximelagatran		0	#FFFFFF
D05AX03	5	calcitriol		0	#FFFFFF
J01BA52	5	thiamphenicol, combinations		0	#FFFFFF
A07AC01	5	miconazole		0	#FFFFFF
P03BX06	5	etohexadiol		0	#FFFFFF
D03AX01	5	cadexomer iodine		0	#FFFFFF
S01AA12	5	tobramycin		0	#FFFFFF
G04CA03	5	terazosin		0	#FFFFFF
C04AX24	5	visnadine		0	#FFFFFF
V08AA10	5	diodone		0	#FFFFFF
D06BB04	5	podophyllotoxin		0	#FFFFFF
N05AF04	5	tiotixene		0	#FFFFFF
S01XA26	5	riboflavin		0	#FFFFFF
J06BB03	5	varicella/zoster immunoglobulin		0	#FFFFFF
S02AA03	5	boric acid		0	#FFFFFF
N05AA01	5	chlorpromazine		0	#FFFFFF
A11CC06	5	calcifediol		0	#FFFFFF
N06AX16	5	venlafaxine		0	#FFFFFF
A06AD03	5	magnesium peroxide		0	#FFFFFF
A10BH04	5	alogliptin		0	#FFFFFF
N07BB01	5	disulfiram		0	#FFFFFF
A03AX10	5	isometheptene		0	#FFFFFF
A01AB05	5	polynoxylin		0	#FFFFFF
A02BX01	5	carbenoxolone		0	#FFFFFF
A07AA07	5	amphotericin B		0	#FFFFFF
R06AA06	5	chlorphenoxamine		0	#FFFFFF
A06AB56	5	senna glycosides, combinations		0	#FFFFFF
R07AA01	5	colfosceril palmitate		0	#FFFFFF
R06AE07	5	cetirizine		0	#FFFFFF
C05AD07	5	pramocaine		0	#FFFFFF
D08AG04	5	diiodohydroxypropane		0	#FFFFFF
V08AA08	5	iocarmic acid		0	#FFFFFF
R05DB04	5	isoaminile		0	#FFFFFF
B01AC05	5	ticlopidine		0	#FFFFFF
J06AA02	5	tetanus antitoxin		0	#FFFFFF
V08CX01	5	perflubron		0	#FFFFFF
A12AA10	5	calcium glucoheptonate		0	#FFFFFF
A01AA04	5	stannous fluoride		0	#FFFFFF
N05BA17	5	fludiazepam		0	#FFFFFF
N05AL06	5	veralipride		0	#FFFFFF
J05AP05	5	simeprevir		0	#FFFFFF
C09CA07	5	telmisartan		0	#FFFFFF
C01CA13	5	prenalterol		0	#FFFFFF
C08CA07	5	nisoldipine		0	#FFFFFF
A03AA06	5	rociverine		0	#FFFFFF
L01EX13	5	gilteritinib		0	#FFFFFF
R06AX07	5	triprolidine		0	#FFFFFF
N02AC05	5	bezitramide		0	#FFFFFF
B01AC21	5	treprostinil		0	#FFFFFF
M02AA07	5	piroxicam		0	#FFFFFF
J02AX04	5	caspofungin		0	#FFFFFF
N07XX13	5	valbenazine		0	#FFFFFF
A06AB53	5	dantron, combinations		0	#FFFFFF
N02CC02	5	naratriptan		0	#FFFFFF
C02AC05	5	moxonidine		0	#FFFFFF
M02AA08	5	felbinac		0	#FFFFFF
D11AX21	5	brimonidine		0	#FFFFFF
A01AA01	5	sodium fluoride		0	#FFFFFF
C03XA01	5	tolvaptan		0	#FFFFFF
L01AD02	5	lomustine		0	#FFFFFF
N01AH03	5	sufentanil		0	#FFFFFF
D08AH01	5	dequalinium		0	#FFFFFF
J04AK08	5	pretomanid		0	#FFFFFF
D05BB01	5	etretinate		0	#FFFFFF
N01AB08	5	sevoflurane		0	#FFFFFF
M01AX04	5	azapropazone		0	#FFFFFF
J06BB16	5	palivizumab		0	#FFFFFF
D05AD01	5	trioxysalen		0	#FFFFFF
G04BD01	5	emepronium		0	#FFFFFF
C01CA10	5	methoxamine		0	#FFFFFF
S01GX07	5	azelastine		0	#FFFFFF
N05CA05	5	aprobarbital		0	#FFFFFF
N06BX13	5	idebenone		0	#FFFFFF
L04AA32	5	apremilast		0	#FFFFFF
R05DA08	5	pholcodine		0	#FFFFFF
A16AB17	5	cerliponase alfa		0	#FFFFFF
A16AB06	5	sacrosidase		0	#FFFFFF
N02BA55	5	salicylamide, combinations excl. psycholeptics		0	#FFFFFF
A07AX04	5	nifurzide		0	#FFFFFF
R01AB02	5	naphazoline		0	#FFFFFF
J01CA15	5	talampicillin		0	#FFFFFF
D03AX02	5	dextranomer		0	#FFFFFF
B02BD30	5	thrombin		0	#FFFFFF
N05CX05	5	emepronium, combinations		0	#FFFFFF
G01AC05	5	dequalinium		0	#FFFFFF
N05AX07	5	prothipendyl		0	#FFFFFF
R05CB04	5	eprazinone		0	#FFFFFF
S01EE02	5	unoprostone		0	#FFFFFF
J01CA01	5	ampicillin		0	#FFFFFF
R01AC06	5	thonzylamine		0	#FFFFFF
V08AA09	5	methiodal		0	#FFFFFF
A03FA06	5	clebopride		0	#FFFFFF
R03BA04	5	betamethasone		0	#FFFFFF
V08AA03	5	iodamide		0	#FFFFFF
R03CB01	5	isoprenaline		0	#FFFFFF
R03CC02	5	salbutamol		0	#FFFFFF
B05XA13	5	hydrochloric acid		0	#FFFFFF
J01ED02	5	sulfalene		0	#FFFFFF
B01AA03	5	warfarin		0	#FFFFFF
S01BC02	5	oxyphenbutazone		0	#FFFFFF
S01GX10	5	epinastine		0	#FFFFFF
J05AB02	5	idoxuridine		0	#FFFFFF
C04AC02	5	nicotinyl alcohol (pyridylcarbinol)		0	#FFFFFF
N07BB05	5	nalmefene		0	#FFFFFF
D11AX25	5	hydrogen peroxide		0	#FFFFFF
N05AD02	5	trifluperidol		0	#FFFFFF
M03BX08	5	cyclobenzaprine		0	#FFFFFF
G03AC09	5	desogestrel		0	#FFFFFF
N06AX01	5	oxitriptan		0	#FFFFFF
R03DX02	5	eprozinol		0	#FFFFFF
C01DX12	5	molsidomine		0	#FFFFFF
M03BC51	5	orphenadrine, combinations		0	#FFFFFF
N06AX12	5	bupropion		0	#FFFFFF
B01AC06	5	acetylsalicylic acid		0	#FFFFFF
C05BB56	5	glucose, combinations		0	#FFFFFF
D06BB53	5	aciclovir, combinations		0	#FFFFFF
R06AE06	5	oxatomide		0	#FFFFFF
D06AX08	5	tyrothricin		0	#FFFFFF
N06AA19	5	amineptine		0	#FFFFFF
S01EA05	5	brimonidine		0	#FFFFFF
H03BA02	5	propylthiouracil		0	#FFFFFF
R01AA12	5	fenoxazoline		0	#FFFFFF
J05AB13	5	penciclovir		0	#FFFFFF
N03AG05	5	progabide		0	#FFFFFF
V04CX06	5	hexaminolevulinate		0	#FFFFFF
P03AC54	5	permethrin, combinations		0	#FFFFFF
R03AA01	5	epinephrine		0	#FFFFFF
D09AA01	5	framycetin		0	#FFFFFF
G03DB02	5	megestrol		0	#FFFFFF
N02AB52	5	pethidine, combinations excl. psycholeptics		0	#FFFFFF
A02BB02	5	enprostil		0	#FFFFFF
M01AC04	5	droxicam		0	#FFFFFF
L01EG02	5	everolimus		0	#FFFFFF
L01XD06	5	efaproxiral		0	#FFFFFF
A06AX01	5	glycerol		0	#FFFFFF
S01AA18	5	polymyxin B		0	#FFFFFF
C10AB08	5	ciprofibrate		0	#FFFFFF
C03BA07	5	clofenamide		0	#FFFFFF
L01XC10	5	ofatumumab		0	#FFFFFF
L04AA23	5	natalizumab		0	#FFFFFF
L03AB03	5	interferon gamma		0	#FFFFFF
C01AX02	5	peruvoside		0	#FFFFFF
D10AD54	5	isotretinoin, combinations		0	#FFFFFF
D01AC08	5	ketoconazole		0	#FFFFFF
B02BX08	5	avatrombopag		0	#FFFFFF
D04AB07	5	pramocaine		0	#FFFFFF
R05DB10	5	clofedanol		0	#FFFFFF
A06AH04	5	naloxone		0	#FFFFFF
B01AC18	5	triflusal		0	#FFFFFF
N06BX14	5	prolintane		0	#FFFFFF
N01BA02	5	procaine		0	#FFFFFF
L01EX21	5	tepotinib		0	#FFFFFF
N05CD09	5	brotizolam		0	#FFFFFF
N05CA21	5	allobarbital		0	#FFFFFF
J01DE02	5	cefpirome		0	#FFFFFF
N04BX02	5	entacapone		0	#FFFFFF
N05CD03	5	flunitrazepam		0	#FFFFFF
N02AA58	5	dihydrocodeine, combinations		0	#FFFFFF
A12AA13	5	calcium citrate		0	#FFFFFF
C10AB07	5	ronifibrate		0	#FFFFFF
N07BC02	5	methadone		0	#FFFFFF
C01DX53	5	oxyfedrine, combinations		0	#FFFFFF
N05CA04	5	barbital		0	#FFFFFF
J01XX11	5	tedizolid		0	#FFFFFF
D10AF03	5	chloramphenicol		0	#FFFFFF
L04AA06	5	mycophenolic acid		0	#FFFFFF
C05AE03	5	diltiazem		0	#FFFFFF
S01AA24	5	kanamycin		0	#FFFFFF
S01FB02	5	ephedrine		0	#FFFFFF
A14AA08	5	oxandrolone		0	#FFFFFF
A02BC04	5	rabeprazole		0	#FFFFFF
L03AC02	5	oprelvekin		0	#FFFFFF
B05CX02	5	sorbitol		0	#FFFFFF
A03BB01	5	butylscopolamine		0	#FFFFFF
G03DB01	5	dydrogesterone		0	#FFFFFF
J05AB03	5	vidarabine		0	#FFFFFF
M03BX30	5	fenyramidol		0	#FFFFFF
C01BD01	5	amiodarone		0	#FFFFFF
N05AX10	5	mosapramine		0	#FFFFFF
P02CA01	5	mebendazole		0	#FFFFFF
P01AX06	5	atovaquone		0	#FFFFFF
L01ED03	5	alectinib		0	#FFFFFF
R02AA12	5	hexylresorcinol		0	#FFFFFF
J05AG06	5	doravirine		0	#FFFFFF
A05AA01	5	chenodeoxycholic acid		0	#FFFFFF
J01CE01	5	benzylpenicillin		0	#FFFFFF
A06AB04	5	phenolphthalein		0	#FFFFFF
C02KX04	5	macitentan		0	#FFFFFF
V04CX03	5	methacholine		0	#FFFFFF
